Attrition_Flag,Customer_Age,Dependent_count,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Tenure_Months,Avg_Trans_per_Month,Credit_Utilization,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
0,48,5,5,2,3,1942.0,1488,454.0,0.816,4940,88,0.796,0.766,35,141.14285714285714,2.543769309989701,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,53,4,5,1,2,3858.0,0,3858.0,0.67,4472,92,0.614,0.0,49,91.26530612244898,1.1591498185588387,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,44,4,6,3,2,11651.0,1368,10283.0,0.563,3870,64,0.561,0.117,32,120.9375,0.33216032958544334,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,43,3,5,4,2,9449.0,1914,7535.0,0.87,4658,93,0.722,0.203,38,122.57894736842105,0.4929622182241507,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
1,50,0,2,3,1,3423.0,0,3423.0,0.505,2229,45,0.406,0.0,41,54.36585365853659,0.6511831726555652,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,47,3,6,2,1,2915.0,2422,493.0,0.576,4037,83,0.766,0.831,39,103.51282051282051,1.3849056603773584,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
0,50,3,4,4,1,11486.0,0,11486.0,0.383,4918,79,0.549,0.0,38,129.42105263157896,0.42817342852167856,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1,40,4,1,2,1,2984.0,2517,467.0,0.574,2373,53,0.359,0.843,21,113.0,0.7952412868632708,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,37,3,3,3,3,1653.0,0,1653.0,0.517,2284,35,0.296,0.0,29,78.75862068965517,1.38173018753781,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,47,3,5,2,1,2723.0,1588,1135.0,0.852,4307,83,0.844,0.583,36,119.63888888888889,1.581711347778186,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
0,40,4,5,2,3,1438.3,0,1438.3,0.553,4702,84,0.714,0.0,31,151.67741935483872,3.2691371758325802,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1,43,1,1,3,2,1818.0,0,1818.0,0.758,2279,50,0.724,0.0,36,63.30555555555556,1.2535753575357536,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
0,56,0,5,2,3,4384.0,929,3455.0,0.678,4792,91,0.75,0.212,36,133.11111111111111,1.0930656934306568,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,43,3,3,3,2,1824.0,0,1824.0,0.797,4594,86,0.654,0.0,36,127.61111111111111,2.518640350877193,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,50,2,4,1,0,5452.0,540,4912.0,0.539,4220,66,0.737,0.099,45,93.77777777777777,0.7740278796771827,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1,50,1,6,3,3,9248.0,0,9248.0,0.613,2325,45,0.552,0.0,39,59.61538461538461,0.25140570934256057,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
0,55,2,3,2,3,17627.0,1756,15871.0,0.757,4836,74,0.721,0.1,50,96.72,0.2743518465989675,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,27,1,3,1,2,1438.3,0,1438.3,0.469,4479,70,0.628,0.0,16,279.9375,3.114093026489606,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1,44,3,2,3,3,5357.0,2139,3218.0,0.499,1979,48,0.655,0.399,36,54.97222222222222,0.36942318461825646,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,49,4,4,2,1,2542.0,850,1692.0,0.723,4972,79,0.717,0.334,38,130.8421052631579,1.955940204563336,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
0,51,1,4,1,3,2275.0,1219,1056.0,0.639,4807,72,0.6,0.536,46,104.5,2.112967032967033,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
1,43,4,6,3,1,1706.0,0,1706.0,0.601,2371,45,0.5,0.0,33,71.84848484848484,1.3898007033997655,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1,54,2,6,3,1,3591.0,2517,1074.0,0.665,2313,43,0.536,0.701,36,64.25,0.6441102756892231,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,44,3,5,1,3,19360.0,870,18490.0,0.532,3966,78,0.902,0.045,29,136.75862068965517,0.20485537190082645,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,56,4,3,3,2,1707.0,0,1707.0,0.683,4846,80,0.569,0.0,44,110.13636363636364,2.838898652606913,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
0,53,4,6,3,1,3844.0,2079,1765.0,0.755,4271,56,0.806,0.541,43,99.32558139534883,1.1110822060353798,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
0,45,3,6,4,1,2851.0,0,2851.0,0.482,3916,64,0.829,0.0,39,100.41025641025641,1.3735531392493863,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
1,49,3,3,2,3,2951.0,2437,514.0,0.765,2519,36,0.565,0.826,45,55.977777777777774,0.8536089461199593,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,38,1,6,1,1,1438.3,0,1438.3,0.813,4475,74,0.644,0.0,28,159.82142857142858,3.111311965514844,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,54,1,6,2,3,9090.0,2517,6573.0,0.661,2239,43,0.72,0.277,37,60.513513513513516,0.2463146314631463,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,45,5,6,3,2,34516.0,797,33719.0,1.133,3643,59,1.034,0.023,26,140.1153846153846,0.10554525437478271,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,53,2,4,3,2,1837.0,875,962.0,0.58,2169,43,0.654,0.476,34,63.794117647058826,1.180729450190528,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
0,48,4,3,3,3,2300.0,1906,394.0,0.803,4538,71,0.868,0.829,40,113.45,1.9730434782608695,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,36,1,6,1,3,2611.0,537,2074.0,0.848,5121,83,0.804,0.206,36,142.25,1.9613175028724628,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,40,4,4,3,2,22863.0,927,21936.0,0.569,4071,69,0.725,0.041,27,150.77777777777777,0.1780606219656213,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
0,53,3,6,3,1,2192.0,1146,1046.0,0.622,4756,85,0.735,0.523,46,103.3913043478261,2.1697080291970803,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
0,40,2,4,6,3,2917.0,1310,1607.0,0.757,4736,79,0.795,0.449,28,169.14285714285714,1.6235858758998971,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,41,3,3,3,2,1438.3,913,525.3,0.981,4300,68,0.619,0.635,31,138.70967741935485,2.989640547869012,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1,37,3,4,2,2,1784.0,577,1207.0,0.542,2348,47,0.516,0.323,21,111.80952380952381,1.3161434977578474,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,43,4,5,4,1,8919.0,2231,6688.0,0.562,3923,73,1.028,0.25,36,108.97222222222223,0.43984751653772847,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,52,2,4,3,1,2164.0,0,2164.0,0.688,5282,80,0.818,0.0,37,142.75675675675674,2.4408502772643255,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
0,48,2,4,4,3,2792.0,1375,1417.0,0.854,4364,62,0.879,0.492,38,114.84210526315789,1.5630372492836677,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
0,60,0,5,3,3,1634.0,1155,479.0,0.874,4522,83,0.766,0.707,49,92.28571428571429,2.7674418604651163,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,39,1,4,2,3,2144.0,1557,587.0,0.775,4571,85,0.848,0.726,32,142.84375,2.1319962686567164,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,37,2,4,1,2,3664.0,1449,2215.0,0.712,4413,65,0.548,0.395,26,169.73076923076923,1.2044213973799127,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
0,40,4,5,3,1,4788.0,1088,3700.0,0.808,4438,78,0.95,0.227,27,164.37037037037038,0.9269005847953217,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,34,3,3,3,3,2164.0,1176,988.0,0.835,5075,71,0.868,0.543,23,220.65217391304347,2.3451940850277264,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,48,3,5,4,2,1532.0,1183,349.0,0.617,4359,78,0.857,0.772,43,101.37209302325581,2.8453002610966056,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
1,56,2,1,3,5,1883.0,400,1483.0,0.528,1954,45,0.5,0.212,36,54.27777777777778,1.0377057886351566,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
0,44,3,4,1,3,3659.0,1356,2303.0,0.715,4861,74,0.762,0.371,40,121.525,1.3285050560262366,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,47,2,6,1,1,2946.0,2338,608.0,0.58,4717,70,0.628,0.794,37,127.48648648648648,1.601154107264087,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,45,3,5,1,0,2697.0,2216,481.0,0.681,4063,75,0.786,0.822,36,112.86111111111111,1.5064886911383017,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,47,1,3,1,3,3811.0,1970,1841.0,0.828,3578,76,0.689,0.517,40,89.45,0.9388611912883758,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,35,2,5,2,3,1613.0,1085,528.0,0.659,5000,85,0.848,0.673,27,185.1851851851852,3.0998140111593306,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,42,4,6,2,1,2043.0,0,2043.0,1.019,5198,77,0.711,0.0,27,192.5185185185185,2.544297601566324,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,47,3,1,2,4,1684.0,644,1040.0,0.723,2164,36,0.714,0.382,29,74.62068965517241,1.2850356294536818,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
0,47,5,4,1,3,3127.0,2094,1033.0,0.709,4518,86,0.83,0.67,34,132.88235294117646,1.444835305404541,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,47,2,3,4,1,7106.0,736,6370.0,0.687,5192,75,0.562,0.104,43,120.74418604651163,0.7306501547987616,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,50,2,4,3,1,2784.0,2458,326.0,0.798,4904,81,0.8,0.883,35,140.11428571428573,1.7614942528735633,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
0,51,3,5,3,1,5536.0,0,5536.0,0.695,4281,82,0.822,0.0,38,112.65789473684211,0.7733020231213873,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,45,3,3,2,2,1717.0,1156,561.0,0.647,4301,64,0.641,0.673,35,122.88571428571429,2.504950495049505,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,47,3,3,3,2,1438.3,0,1438.3,0.198,1687,38,0.226,0.0,38,44.39473684210526,1.1729124661058195,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
1,42,5,1,2,3,1866.0,0,1866.0,0.798,2833,42,0.355,0.0,36,78.69444444444444,1.5182207931404073,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,52,3,3,4,1,2516.0,1268,1248.0,0.751,4461,80,0.818,0.504,36,123.91666666666667,1.773052464228935,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
1,45,2,4,3,4,3076.0,0,3076.0,0.734,2580,50,0.429,0.0,39,66.15384615384616,0.8387516254876463,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,48,4,5,2,3,7514.0,0,7514.0,0.514,4789,69,0.408,0.0,36,133.02777777777777,0.6373436252328986,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,52,2,6,4,2,2804.0,1782,1022.0,0.698,4357,69,0.605,0.636,36,121.02777777777777,1.553851640513552,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
1,58,1,4,1,3,1817.0,0,1817.0,0.503,2347,45,0.452,0.0,52,45.13461538461539,1.2916895982388552,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,43,3,3,3,2,2590.0,0,2590.0,0.63,3391,66,0.833,0.0,28,121.10714285714286,1.3092664092664092,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,39,2,5,3,1,4938.0,1593,3345.0,0.7,4516,82,0.783,0.323,29,155.72413793103448,0.9145402997164844,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,53,3,5,1,1,19940.0,2018,17922.0,0.42,4694,75,0.786,0.101,36,130.38888888888889,0.2354062186559679,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,52,0,3,4,1,12366.0,0,12366.0,0.738,4880,76,0.9,0.0,36,135.55555555555554,0.3946304382985606,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,40,3,6,3,3,2583.0,2235,348.0,0.508,4500,83,0.509,0.865,30,150.0,1.7421602787456445,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,62,0,5,2,2,2616.0,801,1815.0,0.719,4655,68,0.511,0.306,53,87.83018867924528,1.779434250764526,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,52,3,5,3,1,6053.0,577,5476.0,0.85,5035,64,1.37,0.095,45,111.88888888888889,0.8318189327606146,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
1,59,0,2,3,2,1708.0,0,1708.0,0.443,1992,38,0.357,0.0,36,55.333333333333336,1.1662763466042154,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,49,4,3,2,1,2393.0,1667,726.0,0.974,3768,79,0.681,0.697,33,114.18181818181819,1.5745925616381111,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
0,53,1,5,4,3,3424.0,1333,2091.0,0.667,4485,61,0.694,0.389,46,97.5,1.309871495327103,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,48,3,3,3,3,2640.0,2133,507.0,1.008,4956,72,0.846,0.808,35,141.6,1.8772727272727272,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
0,59,0,6,2,2,1931.0,1409,522.0,0.887,4797,65,0.625,0.73,42,114.21428571428571,2.484205075090627,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
0,50,2,4,4,2,2123.0,995,1128.0,0.626,4516,78,0.625,0.469,38,118.84210526315789,2.1271785209609044,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1,54,2,3,4,2,1606.0,0,1606.0,0.763,2258,37,0.609,0.0,44,51.31818181818182,1.405977584059776,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,41,4,5,2,2,5633.0,1395,4238.0,0.542,3695,75,0.63,0.248,26,142.1153846153846,0.655955973726256,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,57,2,6,2,2,1438.3,740,698.3,0.698,4970,87,0.933,0.514,45,110.44444444444444,3.4554682611416254,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,50,3,6,2,3,2590.0,2087,503.0,0.7,4248,73,0.78,0.806,32,132.75,1.6401544401544401,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,43,5,3,1,3,4556.0,0,4556.0,0.961,4273,82,0.64,0.0,24,178.04166666666666,0.9378841088674276,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
0,47,4,6,4,0,1537.0,0,1537.0,0.712,4234,75,0.786,0.0,39,108.56410256410257,2.7547169811320753,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,55,3,3,2,2,1602.0,962,640.0,0.834,4873,97,0.764,0.6,47,103.68085106382979,3.0418227215980025,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,50,4,4,2,1,2080.0,1799,281.0,0.651,5130,82,0.864,0.865,31,165.48387096774192,2.4663461538461537,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,46,2,6,3,1,7565.0,887,6678.0,0.81,4683,87,0.642,0.117,34,137.73529411764707,0.619035029742234,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
0,47,2,5,2,3,4786.0,1553,3233.0,0.61,5039,76,0.81,0.324,29,173.75862068965517,1.0528625156707063,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,53,2,4,2,3,2375.0,1353,1022.0,0.804,5000,76,0.617,0.57,38,131.57894736842104,2.1052631578947367,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,48,2,3,2,2,8446.0,908,7538.0,0.604,4240,67,0.763,0.108,37,114.5945945945946,0.5020127871181624,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,60,1,3,4,3,1977.0,545,1432.0,0.901,4393,72,0.946,0.276,36,122.02777777777777,2.2220536165907943,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,42,3,6,2,3,13908.0,0,13908.0,0.719,4319,81,0.976,0.0,30,143.96666666666667,0.31054069600230083,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
0,52,2,3,3,2,19220.0,0,19220.0,0.997,4642,81,0.761,0.0,42,110.52380952380952,0.24151925078043704,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0,44,5,3,3,1,2709.0,1726,983.0,0.698,5056,89,0.78,0.637,30,168.53333333333333,1.8663713547434477,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,38,1,5,4,1,1503.0,879,624.0,0.776,4439,77,0.604,0.585,33,134.5151515151515,2.9534264803725883,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,51,1,5,2,2,9186.0,0,9186.0,0.658,4986,88,0.76,0.0,36,138.5,0.542782495101241,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,50,0,3,2,2,2165.0,1392,773.0,0.734,4194,72,0.946,0.643,46,91.17391304347827,1.9371824480369515,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,41,4,4,2,3,1438.3,0,1438.3,0.585,5020,85,0.7,0.0,36,139.44444444444446,3.490231523326149,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,61,1,4,4,1,6673.0,2458,4215.0,0.625,4141,82,0.547,0.368,50,82.82,0.620560467555822,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,53,3,3,1,1,2404.0,1109,1295.0,0.639,4519,72,0.636,0.461,42,107.5952380952381,1.8797836938435941,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,47,3,4,3,2,1666.0,0,1666.0,0.92,2816,38,0.52,0.0,35,80.45714285714286,1.6902761104441777,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,41,2,3,1,3,8228.0,1935,6293.0,0.627,4933,68,0.545,0.235,31,159.1290322580645,0.599538162372387,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,54,0,4,1,3,3186.0,968,2218.0,0.696,4077,75,0.63,0.304,43,94.81395348837209,1.2796610169491525,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,53,1,4,2,2,2596.0,868,1728.0,0.743,4801,72,0.714,0.334,41,117.09756097560975,1.8493836671802772,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1,43,3,4,2,2,1662.0,613,1049.0,0.868,2326,31,0.55,0.369,24,96.91666666666667,1.3995186522262335,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,42,3,6,2,2,2053.0,0,2053.0,0.866,3053,50,0.562,0.0,27,113.07407407407408,1.4870920603994155,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,32,2,3,2,1,3193.0,1533,1660.0,0.936,4419,75,0.786,0.48,25,176.76,1.3839649232696523,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0,45,4,5,1,2,1927.0,1337,590.0,0.667,5127,81,0.653,0.694,41,125.04878048780488,2.6606123508043593,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,39,1,3,3,3,2821.0,725,2096.0,0.704,2397,35,0.296,0.257,27,88.77777777777777,0.8496986884083658,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
0,48,4,5,4,3,3879.0,1214,2665.0,0.924,5158,79,0.681,0.313,42,122.80952380952381,1.3297241557102346,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,56,2,6,2,1,1971.0,922,1049.0,0.762,4827,84,0.867,0.468,36,134.08333333333334,2.4490106544901065,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
0,48,2,3,1,1,1755.0,1058,697.0,0.697,4719,90,0.8,0.603,35,134.82857142857142,2.688888888888889,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,42,3,4,3,2,2031.0,1720,311.0,0.713,2702,32,0.778,0.847,36,75.05555555555556,1.330379123584441,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,46,2,5,2,0,2330.0,1584,746.0,0.78,3917,71,0.651,0.68,31,126.35483870967742,1.681115879828326,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,46,3,6,4,2,1438.3,0,1438.3,0.714,4283,88,0.833,0.0,40,107.075,2.9778210387262742,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,59,2,6,5,3,1438.3,0,1438.3,0.734,2589,49,0.69,0.0,51,50.76470588235294,1.8000417159146216,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,60,1,6,3,1,5130.0,2048,3082.0,0.776,4601,88,0.76,0.399,46,100.02173913043478,0.8968810916179337,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,54,2,4,1,1,11794.0,1018,10776.0,0.898,5547,87,0.706,0.086,42,132.07142857142858,0.4703238935051721,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,50,1,4,3,3,7603.0,744,6859.0,0.711,2497,42,0.273,0.098,38,65.71052631578948,0.328422990924635,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
1,41,3,1,3,4,3606.0,0,3606.0,0.37,1829,41,0.519,0.0,36,50.80555555555556,0.507210205213533,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
0,49,1,6,2,1,5153.0,1378,3775.0,0.744,4274,81,0.723,0.267,36,118.72222222222223,0.8294197554822433,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,47,3,3,2,1,2500.0,1169,1331.0,0.638,4265,87,0.812,0.468,36,118.47222222222223,1.706,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,42,4,5,3,2,2654.0,1489,1165.0,0.668,4767,82,0.673,0.561,33,144.45454545454547,1.7961567445365485,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1,35,3,4,3,2,3611.0,2517,1094.0,0.537,2178,45,0.552,0.697,25,87.12,0.6031570202160067,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,47,4,5,2,3,1882.0,1143,739.0,0.638,4536,85,0.889,0.607,42,108.0,2.410201912858661,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
0,47,3,3,1,2,7421.0,0,7421.0,0.708,4353,75,0.786,0.0,36,120.91666666666667,0.5865786282172214,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
0,44,4,3,2,2,4606.0,1556,3050.0,0.676,4363,78,0.66,0.338,33,132.21212121212122,0.9472427268779853,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,32,0,5,3,1,12268.0,1165,11103.0,0.832,4905,82,0.822,0.095,25,196.2,0.39982067166612323,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,50,2,6,1,1,9873.0,1276,8597.0,0.791,4613,82,0.745,0.129,42,109.83333333333333,0.46723387015091666,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
0,46,3,5,1,3,1555.0,1366,189.0,0.704,5490,86,0.755,0.878,38,144.47368421052633,3.530546623794212,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1,52,2,5,3,4,2160.0,0,2160.0,0.645,2360,56,0.647,0.0,36,65.55555555555556,1.0925925925925926,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,38,0,5,2,1,3809.0,1521,2288.0,0.692,4666,69,0.865,0.399,26,179.46153846153845,1.2249934365975321,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
0,44,3,3,3,3,5362.0,1984,3378.0,0.664,3851,87,0.642,0.37,33,116.6969696969697,0.7182021633718761,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,43,1,4,4,3,1834.0,1416,418.0,0.868,5653,79,0.927,0.772,32,176.65625,3.0823336968375137,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,52,3,4,4,2,2577.0,879,1698.0,0.74,5021,75,0.744,0.341,47,106.82978723404256,1.9483896003104384,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,47,5,6,3,2,2721.0,1264,1457.0,0.796,4557,71,0.972,0.465,36,126.58333333333333,1.6747519294377067,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,50,3,3,2,2,2925.0,2065,860.0,0.692,3913,47,1.474,0.706,40,97.825,1.3377777777777777,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,44,5,6,3,2,1545.0,0,1545.0,0.749,2646,39,0.444,0.0,39,67.84615384615384,1.712621359223301,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,49,2,3,3,1,2212.0,0,2212.0,0.942,2394,55,0.897,0.0,39,61.38461538461539,1.0822784810126582,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
